DateTime,Air temperature,Pressure,Wind speed,Power generated by system,predicted
14-02-2024 23:00,12.458,0.983109,5.368,5.69382,5.6799432
15-02-2024 00:00,10.738,0.982733,7.873,22.7132,22.601559999999992
15-02-2024 01:00,11.138,0.982519,10.661,50.4056,50.32403500000003
15-02-2024 02:00,10.878,0.98241,9.572,38.8288,38.797788000000075
15-02-2024 03:00,10.568,0.982378,7.525,19.9442,19.92807099999997
15-02-2024 04:00,10.575,0.983168,3.633,0.628339,0.6247873999999988
15-02-2024 05:00,10.775,0.981953,5.962,8.95867,8.955008499999993
15-02-2024 06:00,10.663,0.982907,3.602,0.0,0.0
15-02-2024 07:00,11.465,0.982119,9.985,41.8634,42.01294500000007
15-02-2024 08:00,11.154,0.98123,10.711,50.5261,50.509953000000024
15-02-2024 09:00,11.213,0.980535,10.195,45.6388,45.45783400000003
15-02-2024 10:00,11.396,0.980237,9.195,34.7868,34.79765499999996
15-02-2024 11:00,10.999,0.98085,4.118,1.60765,1.607430100000003
15-02-2024 12:00,10.843,0.98131,3.515,0.0,0.0
15-02-2024 13:00,11.122,0.981717,5.713,7.62953,7.6189949000000095
15-02-2024 14:00,11.17,0.982204,6.683,12.799,12.818921999999985
15-02-2024 15:00,11.693,0.982647,7.492,19.6024,19.60257399999999
15-02-2024 16:00,12.684,0.983058,5.514,6.48919,6.4848330000000045
15-02-2024 17:00,14.163,0.983001,5.304,5.48942,5.4912065999999955
15-02-2024 18:00,15.842,0.98282,5.063,4.48308,4.470846799999991
15-02-2024 19:00,16.623,0.982765,4.855,3.68549,3.6770260000000006
15-02-2024 20:00,17.068,0.982819,5.883,8.39851,8.399400899999993
15-02-2024 21:00,16.915,0.982872,5.556,6.68603,6.658775399999996
15-02-2024 22:00,16.295,0.983076,6.19,9.99399,10.02246920000002
15-02-2024 23:00,14.716,0.983358,6.728,13.201,13.175364000000016
16-02-2024 00:00,12.238,0.983975,8.604,29.4407,29.400531000000054
16-02-2024 01:00,10.515,0.984505,8.667,30.3018,30.24576700000003
16-02-2024 02:00,9.696,0.984814,8.424,27.9959,27.872725999999947
16-02-2024 03:00,9.006,0.984897,8.153,25.5263,25.490609999999997
16-02-2024 04:00,8.474,0.984888,7.795,22.3163,22.29856199999998
16-02-2024 05:00,8.116,0.984736,8.153,25.3065,25.281251000000008
16-02-2024 06:00,7.202,0.984548,7.876,23.0864,23.045845999999987
16-02-2024 07:00,8.606,0.984589,6.92,15.2211,15.166748999999989
16-02-2024 08:00,7.429,0.984847,8.106,25.0097,24.990523000000024
16-02-2024 09:00,6.864,0.984779,7.579,20.5773,20.559543999999974
16-02-2024 10:00,6.134,0.984735,8.716,30.6755,30.692434999999968
16-02-2024 11:00,5.476,0.984893,8.126,24.6829,24.69401599999998
16-02-2024 12:00,4.538,0.984922,8.746,30.4046,30.43370599999997
16-02-2024 13:00,4.462,0.984929,10.57,49.6709,49.71126700000004
