DateTime,Air temperature,Pressure,Wind speed,Power generated by system,predicted
06-01-2024 04:00,9.235,0.980009,10.323,45.8074,46.07516699999999
06-01-2024 05:00,8.817,0.979836,8.562,28.8565,28.954370999999995
06-01-2024 06:00,9.532,0.979787,9.556,38.6951,38.57525899999996
06-01-2024 07:00,10.363,0.97983,9.412,36.7746,36.91812200000006
06-01-2024 08:00,10.026,0.979944,8.313,26.2937,26.343637000000008
06-01-2024 09:00,9.947,0.979836,7.394,18.2158,18.320353999999977
06-01-2024 10:00,10.517,0.97999,8.254,26.0396,26.005873000000012
06-01-2024 11:00,10.581,0.980382,8.317,26.7423,26.583200999999978
06-01-2024 12:00,10.755,0.980668,7.409,18.931,18.814106000000017
06-01-2024 13:00,10.432,0.980933,7.051,16.0753,15.947171999999982
06-01-2024 14:00,10.614,0.981247,7.547,20.0987,19.957505000000012
06-01-2024 15:00,11.457,0.981531,7.559,20.1365,20.059667000000015
06-01-2024 16:00,12.983,0.981724,6.069,9.55493,9.541041100000012
06-01-2024 17:00,14.633,0.981505,5.332,5.55527,5.524733600000002
06-01-2024 18:00,15.237,0.981382,4.721,3.22522,3.2289425999999986
06-01-2024 19:00,15.131,0.981498,4.617,2.91283,2.920764800000002
06-01-2024 20:00,15.51,0.981501,4.458,2.47979,2.4672744000000013
06-01-2024 21:00,14.88,0.981576,4.875,3.74732,3.7325988000000008
06-01-2024 22:00,13.757,0.981768,5.61,7.04354,7.052942300000003
06-01-2024 23:00,12.866,0.981954,5.369,5.75663,5.720903399999992
07-01-2024 00:00,12.5,0.982212,5.08,4.58612,4.5406422999999965
07-01-2024 01:00,12.274,0.982567,5.658,7.39604,7.331185599999998
07-01-2024 02:00,12.347,0.982891,5.738,7.34709,7.459473799999992
07-01-2024 03:00,12.244,0.983159,4.792,3.52361,3.5136176000000012
07-01-2024 04:00,12.129,0.983241,5.253,5.27767,5.280821100000001
07-01-2024 05:00,11.657,0.983117,5.759,7.96902,7.9473836
07-01-2024 06:00,11.088,0.983279,5.678,7.53005,7.486073599999993
07-01-2024 07:00,9.895,0.98364,5.131,4.66705,4.721304600000003
07-01-2024 08:00,9.947,0.983907,4.007,1.40753,1.3954435999999988
07-01-2024 09:00,9.249,0.983945,3.415,0.0,0.0
07-01-2024 10:00,8.387,0.983863,3.313,0.0,0.0
07-01-2024 11:00,9.617,0.984189,2.479,0.0,0.0
07-01-2024 12:00,9.594,0.984243,1.953,0.0,0.0
07-01-2024 13:00,9.819,0.984223,2.624,0.0,0.0
07-01-2024 14:00,9.844,0.984469,3.219,0.0,0.0
07-01-2024 15:00,10.517,0.984406,3.455,0.0,0.0
07-01-2024 16:00,10.854,0.984589,2.131,0.0,0.0
07-01-2024 17:00,11.384,0.984463,1.223,0.0,0.0
07-01-2024 18:00,12.004,0.984418,0.934,0.0,0.0
07-01-2024 19:00,13.282,0.984232,1.567,0.0,0.0
07-01-2024 20:00,14.517,0.984252,0.834,0.0,0.0
07-01-2024 21:00,14.117,0.984206,0.864,0.0,0.0
07-01-2024 22:00,12.751,0.984313,1.62,0.0,0.0
07-01-2024 23:00,12.103,0.984614,2.521,0.0,0.0
08-01-2024 00:00,11.783,0.984747,2.771,0.0,0.0
08-01-2024 01:00,11.735,0.984747,3.948,1.26136,1.2590942999999994
08-01-2024 02:00,11.625,0.984866,3.517,0.0,0.0
08-01-2024 03:00,11.588,0.984919,3.626,0.611868,0.5867326400000002
08-01-2024 04:00,11.813,0.98457,4.615,2.95055,2.9565257
08-01-2024 05:00,11.594,0.984398,5.518,6.51165,6.510942
08-01-2024 06:00,11.954,0.98396,3.009,0.0,0.0
08-01-2024 07:00,11.627,0.983996,3.168,0.0,0.0
08-01-2024 08:00,11.778,0.984031,5.076,4.63633,4.599753799999992
08-01-2024 09:00,12.063,0.983761,4.563,2.82383,2.7956404999999958
08-01-2024 10:00,12.367,0.983628,4.895,3.89375,3.8723851000000042
08-01-2024 11:00,12.395,0.983909,5.575,6.60929,6.709698399999993
